Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,decoded_sourceID,BodyGroup_to,BodyGroup_from,SN
6,1,0.1430332,21.311947,42.915215,-602.0,0.0,7.4120703,7.4120703,0.13264932,13.899876725647005,35.503144725646976,MRI_MSR_100,HEART,LEG,175974
6,2,0.14134991,21.061136,63.97635,107.0,107.0,7.315488,14.727558,0.13264932,-13.745648138366704,-49.24879186401367,MRI_MSR_104,HEART,HEART,175974
6,3,0.14231975,21.205643,85.18199,9.0,116.0,6.443798,21.171356,0.13264932,9.649441065185544,-64.01063379882812,MRI_FRR_257,HEART,HEART,175974
6,4,0.14147748,21.080145,106.26214,24.0,140.0,4.8689914,26.040348,0.13264932,-16.21115362503052,-80.22179194702149,MRI_FRR_264,HEART,HEART,175974
6,5,0.14381509,21.428448,127.69058,9.0,149.0,2.1156256,28.155973,0.13264932,5.544073619888305,-99.53460656555175,MRI_FRR_257,HEART,HEART,175974
6,6,0.1430162,21.309414,149.0,-149.0,0.0,3.6419034,31.797876,0.13264932,17.66751059957886,117.20212364196776,MRI_FRR_264,HEART,HEART,175974
7,1,0.038759027,10.038588,20.214397,-181.0,0.0,7.4273033,7.4273033,0.15603173,2.61128468579102,12.787093685791016,MRI_MSR_100,HEART,HEART,175974
7,2,0.038302887,9.920447,30.134846,13.0,13.0,8.124911,15.552215,0.15603173,-1.7955356917114251,14.58263137750244,MRI_MSR_104,ABDOMEN,HEART,175974
7,3,0.0385657,9.988516,40.12336,10.0,23.0,8.165845,23.71806,0.15603173,-1.822671082702637,16.405300460205076,MRI_FRR_257,ABDOMEN,HEART,175974
7,4,0.038337454,9.9294,50.05276,20.0,43.0,8.167662,31.885721,0.15603173,-1.7617383331298822,-4.061518793334962,MRI_FRR_264,ABDOMEN,HEART,175974
7,5,0.03873738,10.032981,60.085743,7.0,50.0,8.162148,40.04787,0.15603173,1.8708325243530268,0.1336136359863289,MRI_MSR_34,ABDOMEN,HEART,175974
7,6,0.038798366,10.048777,70.13452,7.0,57.0,8.157956,48.205826,0.15603173,1.8908208766479488,4.340345805664057,MRI_FRR_264,ABDOMEN,HEART,175974
7,7,0.03954354,10.241776,80.3763,59.0,116.0,8.121392,56.327217,0.15603173,-2.1203837499389664,-24.04908289794922,MRI_CCS_11,ABDOMEN,HEART,175974
7,8,0.039588958,10.25354,90.62984,26.0,142.0,8.145148,64.47237,0.15603173,-2.1083917227172844,-26.15747366699219,MRI_CCS_11,ABDOMEN,HEART,175974
7,9,0.03955184,10.243926,100.873764,21.0,163.0,8.117311,72.589676,0.15603173,-2.126615476013184,-28.28408809667968,MRI_CCS_11,ABDOMEN,HEART,175974
7,10,0.038812224,10.052366,110.92613,1.0,164.0,8.125083,80.71476,0.15603173,1.927283030334472,-30.211370173339844,MRI_FRR_264,ABDOMEN,HEART,175974
7,11,0.03850757,9.97346,120.89959,41.0,205.0,7.92472,88.63948,0.15603173,-2.0487401895141595,-32.26010940917969,MRI_FRR_264,ABDOMEN,HEART,175974
7,12,0.038505424,9.972905,130.8725,5.0,210.0,7.7914715,96.430954,0.15603173,2.1814335186767586,-34.441546020507815,MRI_FRR_257,ABDOMEN,HEART,175974
7,13,0.037797224,9.789481,140.66197,3.0,213.0,7.4748263,103.90578,0.15603173,2.314654664093018,-36.75619302246093,MRI_FRR_264,ABDOMEN,HEART,175974
7,14,0.038074765,9.861364,150.52333,4.0,217.0,6.9046474,110.810425,0.15603173,2.9567166496887207,-39.71290519531249,MRI_FRR_257,ABDOMEN,HEART,175974
7,15,0.03778542,9.786424,160.30975,1.0,218.0,5.6716604,116.482086,0.15603173,4.114763576721192,-43.82766381835938,MRI_FRR_264,ABDOMEN,HEART,175974
7,16,0.038329516,9.927344,170.23709,3.0,221.0,3.32231,119.8044,0.15603173,6.605034029144287,-50.43269241699218,MRI_FRR_257,ABDOMEN,HEART,175974
7,17,0.0379452,9.827806,180.0649,0.0,221.0,0.4059386,120.210335,0.15603173,9.42186740446663,-59.85456522216796,MRI_FRR_264,ABDOMEN,HEART,175974
7,18,0.038207967,9.895864,189.96075,3.0,224.0,0.0,120.210335,0.15603173,3.895864,-69.75041522216796,MRI_FRR_257,ABDOMEN,HEART,175974
7,19,0.037595335,9.737192,199.69795,1.0,225.0,0.0,120.210335,0.15603173,7.737192,-79.48761522216796,MRI_FRR_264,ABDOMEN,HEART,175974
7,20,0.037672803,9.757256,209.4552,0.0,225.0,0.0,120.210335,0.15603173,9.757256,-89.24486522216796,MRI_FRR_34,ABDOMEN,HEART,175974
7,21,0.038009204,9.844384,219.29959,6.0,231.0,0.0,120.210335,0.15603173,-2.155616,-99.08925522216796,MRI_FRR_257,ABDOMEN,HEART,175974
7,22,0.037902527,9.816754,229.11635,2.0,233.0,0.0,120.210335,0.15603173,5.816754,-108.90601522216798,MRI_FRR_264,ABDOMEN,HEART,175974
7,23,0.038356353,9.934296,239.05064,24.0,257.0,0.0,120.210335,0.15603173,-9.934296,-118.84030522216796,MRI_MPT_1005,ABDOMEN,HEART,175974
7,24,0.038760178,10.038886,249.08952,2.0,259.0,0.0,120.210335,0.15603173,6.038886,-128.87918522216796,MRI_FRR_257,ABDOMEN,HEART,175974
7,25,0.038264293,9.910452,258.99997,-259.0,0.0,0.0,120.210335,0.15603173,9.91045200000002,138.789635222168,MRI_FRR_264,ABDOMEN,HEART,175974
8,1,0.042033937,7.229837,14.558499,-274.0,0.0,7.1074123,7.1074123,0.15308744,0.122424661743139,7.4510866617431635,MRI_MSR_100,ABDOMEN,HEART,175974
8,2,0.04153925,7.1447515,21.70325,6.0,6.0,8.098264,15.205676,0.15308744,-0.9535122405395507,6.497573921203614,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
8,3,0.041824266,7.1937737,28.897024,12.0,18.0,8.171483,23.37716,0.15308744,0.9777093398559566,5.519864881347655,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,4,0.041576743,7.1512,36.048225,6.0,24.0,8.17601,31.55317,0.15308744,-1.0248101318359373,4.495055749511721,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,5,0.04182637,7.1941357,43.242363,3.0,27.0,8.170653,39.723824,0.15308744,-0.9765176432006832,3.518539452636716,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,6,0.042683277,7.3415236,50.583885,10.0,37.0,8.170077,47.8939,0.15308744,0.8285537239135738,2.6899831750488303,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
8,7,0.04219799,7.2580543,57.841938,16.0,53.0,8.16817,56.062073,0.15308744,0.9101156752807604,1.779865246093749,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,8,0.04229193,7.2742124,65.11615,10.0,63.0,8.162537,64.22461,0.15308744,0.8883242210937503,0.8915406250000046,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,9,0.042859077,7.3717613,72.487915,6.0,69.0,8.143331,72.36794,0.15308744,-0.7715692740356443,0.1199721899414072,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
8,10,0.042084906,7.238604,79.72652,7.0,76.0,8.09972,80.46767,0.15308744,-0.8611160012207035,-0.7411466259765689,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,11,0.042182047,7.255312,86.98183,9.0,85.0,8.00354,88.47121,0.15308744,0.7482280390625,-1.4893766650390603,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,12,0.04134442,7.11124,94.09306,1.0,86.0,7.9111176,96.382324,0.15308744,-0.7998775537109379,-2.289264218750006,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,13,0.041421276,7.1244593,101.21752,3.0,89.0,7.6586685,104.04099,0.15308744,-0.5342092180664064,-2.823472736816413,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,14,0.04087347,7.030237,108.24776,0.0,89.0,7.2812495,111.32224,0.15308744,-0.2510125231628421,-3.0744827368164067,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,15,0.041400503,7.120887,115.368645,2.0,91.0,6.7090263,118.031265,0.15308744,0.4118606633300778,-2.6626202587890617,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,16,0.041131947,7.074695,122.44334,1.0,92.0,5.855336,123.886604,0.15308744,1.2193588107299806,-1.443264309082025,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,17,0.041399084,7.1206427,129.56398,0.0,92.0,4.7591286,128.64574,0.15308744,2.36151412944336,0.9182433056640492,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
8,18,0.04143742,7.1272364,136.69122,0.0,92.0,3.6039746,132.24971,0.15308744,3.5232618192352296,4.441509916992175,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,19,0.040692758,6.9991546,143.69038,6.0,98.0,2.2248812,134.4746,0.15308744,-2.7759642278198244,9.215785883789067,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
8,20,0.04068097,6.997127,150.68752,29.0,127.0,0.45011845,134.92471,0.15308744,-6.547008547689437,15.76280686523438,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
8,21,0.04089519,7.0339727,157.72148,43.0,170.0,0.0,134.92471,0.15308744,-7.0339727,-22.79676686523439,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
8,22,0.04158562,7.1527267,164.8742,2.0,172.0,0.0,134.92471,0.15308744,3.1527267,-29.949486865234377,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
8,23,0.041429043,7.1257954,172.0,-172.0,0.0,0.0,134.92471,0.15308744,7.125795399999987,37.075286865234375,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,1,0.04386462,5.965588,12.012721,-187.0,0.0,7.3464823,7.3464823,0.15253459,-1.3808942769165071,4.666238723083497,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
9,2,0.04334839,5.895381,17.908102,24.0,24.0,8.106892,15.453374,0.15253459,2.2115106320800777,-2.454728091003417,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
9,3,0.043645814,5.9358306,23.843933,12.0,36.0,8.168376,23.62175,0.15253459,2.2325453689331054,-0.2221831220703123,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,4,0.043387514,5.900702,29.744635,11.0,47.0,8.171394,31.793144,0.15253459,2.270692348144532,2.04850922607422,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,5,0.043648012,5.9361296,35.680763,17.0,64.0,8.164279,39.957424,0.15253459,2.228149384069823,4.2766611638183605,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,6,0.04387752,5.967343,41.648106,16.0,80.0,8.157809,48.115234,0.15253459,2.1904662575073246,6.4671283750000015,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,7,0.044043407,5.9899035,47.63801,25.0,105.0,8.005078,56.12031,0.15253459,2.015174815734863,8.482301737060546,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,8,0.044403024,6.038811,53.67682,7.0,112.0,7.9284334,64.048744,0.15253459,0.0327555817260742,10.371924201660155,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
9,9,0.0446006,6.0656815,59.7425,5.0,117.0,7.6925673,71.74131,0.15253459,-1.6268858484802244,11.998810119628908,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,10,0.043937944,5.97556,65.71806,0.0,117.0,7.3758593,79.11717,0.15253459,-1.4002992605590825,13.399112241210943,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,11,0.04403823,5.989199,71.70726,3.0,120.0,6.777541,85.894714,0.15253459,-0.7883421605834959,14.187454355468743,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,12,0.04316145,5.8699574,77.57722,1.0,121.0,5.6612177,91.55593,0.15253459,0.2087397104858395,13.978711091308597,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,13,0.04324136,5.880825,83.45804,2.0,123.0,3.619823,95.17575,0.15253459,2.261002021026611,11.717710732421878,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,14,0.042668946,5.8029766,89.26102,0.0,123.0,0.82569116,96.00144,0.15253459,4.977285436460114,6.740421955566404,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,15,0.04321834,5.877694,95.13871,1.0,124.0,0.0,96.00144,0.15253459,3.877694,0.862731955566403,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,16,0.04293794,5.83956,100.97827,2.0,126.0,0.0,96.00144,0.15253459,1.83956,-4.976828044433589,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,17,0.04321472,5.877202,106.85548,0.0,126.0,0.0,96.00144,0.15253459,5.877202,-10.854038044433594,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
9,18,0.04325405,5.882551,112.73803,1.0,127.0,0.0,96.00144,0.15253459,3.882551,-16.73658804443359,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,19,0.04266108,5.8019066,118.53993,5.0,132.0,0.0,96.00144,0.15253459,-4.1980934,-22.538488044433592,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
9,20,0.042450618,5.773284,124.31322,2.0,134.0,0.0,96.00144,0.15253459,1.7732840000000003,-28.311778044433595,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
9,21,0.04302883,5.851921,130.16513,2.0,136.0,0.0,96.00144,0.15253459,1.851921,-34.1636880444336,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
9,22,0.042903382,5.83486,135.99998,-136.0,0.0,0.0,96.00144,0.15253459,5.834859999999992,39.99853804443359,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
10,1,0.037350174,7.4326844,14.966967,-151.0,0.0,7.3683476,7.3683476,0.15773274,0.0643367551940912,7.598619355194092,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
10,2,0.03691061,7.345211,22.312178,9.0,9.0,8.121994,15.490341,0.15773274,0.7767830185546876,6.821836813476562,MRI_MSR_104,BREAST,ABDOMEN,175974
10,3,0.03716387,7.39561,29.707787,12.0,21.0,8.16884,23.659182,0.15773274,0.7732304083251957,6.048605405151367,MRI_FRR_257,BREAST,ABDOMEN,175974
10,4,0.03694392,7.35184,37.059628,1.0,22.0,8.163272,31.822453,0.15773274,-0.8114319039916991,5.237175454833981,MRI_FRR_264,BREAST,ABDOMEN,175974
10,5,0.03716573,7.3959804,44.45561,21.0,43.0,8.161668,39.98412,0.15773274,0.7656874237915048,-1.5602705847167968,MRI_FRR_264,BREAST,ABDOMEN,175974
10,6,0.037361156,7.4348702,51.89048,27.0,70.0,8.149866,48.133987,0.15773274,0.7149959041259777,-3.756492573242184,MRI_FRR_264,BREAST,ABDOMEN,175974
10,7,0.038067166,7.575366,59.465847,18.0,88.0,8.157605,56.29159,0.15773274,0.5822391712036143,-3.174255355712887,MRI_CCS_11,BREAST,ABDOMEN,175974
10,8,0.037808787,7.5239487,66.98979,16.0,104.0,8.158643,64.45023,0.15773274,0.6346940688598632,-2.539556540527343,MRI_MSR_34,BREAST,ABDOMEN,175974
10,9,0.03796815,7.555662,74.545456,1.0,105.0,8.17146,72.6217,0.15773274,-0.6157981516723634,-1.9237595278320327,MRI_FRR_257,BREAST,ABDOMEN,175974
10,10,0.037405126,7.44362,81.989075,12.0,117.0,8.148702,80.7704,0.15773274,0.7050816677856444,-1.2186739990234372,MRI_FRR_264,BREAST,ABDOMEN,175974
10,11,0.03711545,7.385975,89.375046,1.0,118.0,8.141814,88.91222,0.15773274,-0.7558392318725584,-0.46282981347656,MRI_FRR_264,BREAST,ABDOMEN,175974
10,12,0.036750894,7.313428,96.68848,16.0,134.0,8.079542,96.99176,0.15773274,0.7661141600341796,0.3032802539062516,MRI_FRR_264,BREAST,ABDOMEN,175974
10,13,0.03660684,7.2847614,103.973236,6.0,140.0,8.033196,105.024956,0.15773274,-0.7484350492797853,1.0517197495117188,MRI_MPT_1005,BREAST,ABDOMEN,175974
10,14,0.036644436,7.292243,111.26548,14.0,154.0,7.8511515,112.87611,0.15773274,0.5589084663696289,1.6106262622070346,MRI_CCS_11,BREAST,ABDOMEN,175974
10,15,0.036728345,7.3089404,118.57442,27.0,181.0,7.5451627,120.42127,0.15773274,0.2362222777648916,1.846852277832028,MRI_CCS_11,BREAST,ABDOMEN,175974
10,16,0.036940273,7.3511143,125.92553,8.0,189.0,7.1784964,127.59977,0.15773274,-0.1726179392211912,1.6742395922851614,MRI_FRR_257,BREAST,ABDOMEN,175974
10,17,0.03656976,7.277382,133.20291,0.0,189.0,6.3681283,133.9679,0.15773274,0.9092537002868656,0.7649855078124972,MRI_FRR_264,BREAST,ABDOMEN,175974
10,18,0.036823433,7.327863,140.53078,1.0,190.0,4.6186986,138.5866,0.15773274,2.709164403045654,-1.9441863720703048,MRI_FRR_257,BREAST,ABDOMEN,175974
10,19,0.036230776,7.2099247,147.7407,0.0,190.0,1.6925424,140.27913,0.15773274,5.517382266261292,-7.461570971679691,MRI_FRR_264,BREAST,ABDOMEN,175974
10,20,0.036492955,7.262098,155.0028,1.0,191.0,0.0,140.27913,0.15773274,5.262098,-14.723670971679695,MRI_FRR_257,BREAST,ABDOMEN,175974
10,21,0.03625191,7.21413,162.21693,0.0,191.0,0.0,140.27913,0.15773274,7.21413,-21.93780097167968,MRI_FRR_264,BREAST,ABDOMEN,175974
10,22,0.036945656,7.3521857,169.56912,1.0,192.0,0.0,140.27913,0.15773274,5.3521857,-29.28999097167969,MRI_FRR_257,BREAST,ABDOMEN,175974
10,23,0.03680577,7.3243484,176.89346,1.0,193.0,0.0,140.27913,0.15773274,5.3243484,-36.61433097167969,MRI_FRR_264,BREAST,ABDOMEN,175974
10,24,0.037212327,7.405253,184.29872,0.0,193.0,0.0,140.27913,0.15773274,7.405253,-44.01959097167969,MRI_FRR_34,BREAST,ABDOMEN,175974
10,25,0.03722305,7.407387,191.70612,6.0,199.0,0.0,140.27913,0.15773274,-4.592613,-51.426990971679686,MRI_FRR_257,BREAST,ABDOMEN,175974
10,26,0.03665271,7.2938895,199.0,-199.0,0.0,0.0,140.27913,0.15773274,7.293889500000006,58.72087097167969,MRI_FRR_264,BREAST,ABDOMEN,175974
11,1,0.030635355,7.1380377,14.373647,-224.0,0.0,7.2891064,7.2891064,0.1604369,-0.1510686690185423,7.084540630981445,MRI_MSR_100,BREAST,ABDOMEN,175974
11,2,0.030274818,7.0540323,21.42768,26.0,26.0,8.109197,15.398303,0.1604369,1.0551643629028329,-6.029376968078612,MRI_MSR_104,ABDOMEN,BREAST,175974
11,3,0.030482544,7.1024327,28.530111,13.0,39.0,8.166031,23.564335,0.1604369,1.063598183789063,-4.965776130615236,MRI_FRR_257,ABDOMEN,BREAST,175974
11,4,0.03030214,7.060399,35.59051,5.0,44.0,8.163158,31.727493,0.1604369,-1.1027594167480466,-3.863016713867189,MRI_FRR_264,ABDOMEN,BREAST,175974
11,5,0.030484077,7.10279,42.693302,2.0,46.0,8.155584,39.88308,0.1604369,-1.0527943353271487,-2.810222471191409,MRI_FRR_264,ABDOMEN,BREAST,175974
11,6,0.031108612,7.2483068,49.94161,8.0,54.0,8.15274,48.03582,0.1604369,0.5989536751586915,-1.9057899926757784,MRI_CCS_11,ABDOMEN,BREAST,175974
11,7,0.030754924,7.1658974,57.107506,26.0,80.0,8.14738,56.1832,0.1604369,0.9814824751831068,-0.92430516381836,MRI_FRR_264,ABDOMEN,BREAST,175974
11,8,0.030823393,7.1818504,64.28935,1.0,81.0,8.152562,64.33576,0.1604369,-0.970711741418457,0.0464120239257823,MRI_FRR_264,ABDOMEN,BREAST,175974
11,9,0.030803392,7.1771903,71.466545,11.0,92.0,8.15396,72.48972,0.1604369,0.9767699279663082,1.0231782055664098,MRI_FRR_264,ABDOMEN,BREAST,175974
11,10,0.031096566,7.2455,78.71204,46.0,138.0,8.093589,80.58331,0.1604369,0.8480888290405275,1.871272988281248,MRI_CCS_11,ABDOMEN,BREAST,175974
11,11,0.030744812,7.1635413,85.87559,1.0,139.0,8.1478615,88.73117,0.1604369,-0.9843201807128904,2.8555806542968725,MRI_FRR_257,ABDOMEN,BREAST,175974
11,12,0.03013389,7.0211964,92.89678,11.0,150.0,8.087449,96.81862,0.1604369,1.066252673791504,3.921838774414056,MRI_FRR_264,ABDOMEN,BREAST,175974
11,13,0.030171016,7.0298467,99.92663,3.0,153.0,8.060878,104.87949,0.1604369,-1.0310310999877927,4.952863713378903,MRI_CCS_11,ABDOMEN,BREAST,175974
11,14,0.029792415,6.9416327,106.86826,0.0,153.0,7.9622374,112.84173,0.1604369,-1.0206046580932613,5.973468210449212,MRI_FRR_264,ABDOMEN,BREAST,175974
11,15,0.03017744,7.0313435,113.899605,1.0,154.0,7.7902536,120.63198,0.1604369,-0.7589101392211912,6.7323758959961,MRI_FRR_257,ABDOMEN,BREAST,175974
11,16,0.029980866,6.985542,120.88515,22.0,176.0,7.411057,128.04305,0.1604369,0.4255149953918469,7.157895043945317,MRI_FRR_264,ABDOMEN,BREAST,175974
11,17,0.030322434,7.0651274,127.95027,0.0,176.0,7.02684,135.06989,0.1604369,0.0382871900390622,7.119615253906247,MRI_FRR_257,ABDOMEN,BREAST,175974
11,18,0.030046303,7.0007887,134.95107,6.0,182.0,6.2214055,141.29129,0.1604369,0.779383193865967,6.340220283203138,MRI_FRR_34,ABDOMEN,BREAST,175974
11,19,0.02972117,6.9250326,141.8761,1.0,183.0,4.8289285,146.12022,0.1604369,2.0961041293884275,4.244123999023429,MRI_FRR_264,ABDOMEN,BREAST,175974
11,20,0.02993515,6.9748898,148.85098,1.0,184.0,2.7611423,148.88136,0.1604369,4.213747546124267,0.0303829150390697,MRI_FRR_257,ABDOMEN,BREAST,175974
11,21,0.029737825,6.928913,155.77989,0.0,184.0,0.20103769,149.0824,0.1604369,6.72787530995655,-6.697492539062495,MRI_FRR_264,ABDOMEN,BREAST,175974
11,22,0.030303555,7.060728,162.84062,3.0,187.0,0.0,149.0824,0.1604369,1.060728,-13.7582225390625,MRI_FRR_257,ABDOMEN,BREAST,175974
11,23,0.030190563,7.034401,169.87503,3.0,190.0,0.0,149.0824,0.1604369,1.034401,-20.79263253906251,MRI_FRR_264,ABDOMEN,BREAST,175974
11,24,0.030638888,7.138861,177.01389,1.0,191.0,0.0,149.0824,0.1604369,5.138861,-27.931492539062504,MRI_FRR_257,ABDOMEN,BREAST,175974
11,25,0.030246617,7.047462,184.06134,8.0,199.0,0.0,149.0824,0.1604369,-7.047462,-34.9789425390625,MRI_FRR_264,ABDOMEN,BREAST,175974
11,26,0.030101208,7.0135813,191.07492,1.0,200.0,0.0,149.0824,0.1604369,5.0135813,-41.99252253906249,MRI_MSR_34,ABDOMEN,BREAST,175974
11,27,0.030063925,7.0048947,198.07982,0.0,200.0,0.0,149.0824,0.1604369,7.0048947,-48.99742253906251,MRI_FRR_34,ABDOMEN,BREAST,175974
11,28,0.030074753,7.007417,205.08723,6.0,206.0,0.0,149.0824,0.1604369,-4.992583,-56.004832539062505,MRI_FRR_257,ABDOMEN,BREAST,175974
11,29,0.029787233,6.9404254,212.02766,19.0,225.0,0.0,149.0824,0.1604369,-6.940425399999999,-62.9452625390625,MRI_FRR_264,ABDOMEN,BREAST,175974
11,30,0.029900957,6.9669228,218.99458,6.0,231.0,0.0,149.0824,0.1604369,-5.0330772,-69.91218253906251,MRI_MPT_1005,ABDOMEN,BREAST,175974
11,31,0.030147983,7.02448,226.01906,2.0,233.0,0.0,149.0824,0.1604369,3.02448,-76.9366625390625,MRI_FRR_257,ABDOMEN,BREAST,175974
11,32,0.02996108,6.9809313,232.99998,-233.0,0.0,0.0,149.0824,0.1604369,6.980931300000009,83.9175825390625,MRI_FRR_264,ABDOMEN,BREAST,175974
12,1,0.034794208,7.02843,14.152933,-250.0,0.0,7.0733995,7.0733995,0.15795879,-0.0449695437621926,7.079533456237794,MRI_MSR_100,ABDOMEN,BREAST,175974
12,2,0.034384727,6.945715,21.098648,2.0,2.0,8.09602,15.169419,0.15795879,-1.150304744873047,5.929228711364747,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
12,3,0.03462065,6.9933715,28.09202,12.0,14.0,8.169807,23.339226,0.15795879,1.176435934082031,4.752794230957033,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,4,0.03441576,6.9519835,35.044003,11.0,25.0,8.174182,31.513409,0.15795879,1.2221984381713868,3.5305943391113246,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,5,0.034622394,6.9937234,42.037727,11.0,36.0,8.16967,39.68308,0.15795879,1.1759467049804684,2.354648234130856,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,6,0.03533171,7.137006,49.174732,3.0,39.0,8.165431,47.84851,0.15795879,-1.0284250226440426,1.3262212578124988,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
12,7,0.035310626,7.1327467,56.30748,0.0,39.0,8.163066,56.011578,0.15795879,-1.0303192103393553,0.2959023937988263,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,8,0.03499703,7.0694003,63.37688,9.0,48.0,8.16276,64.17434,0.15795879,1.0933594808837892,-0.7974592944335939,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,9,0.03497513,7.064976,70.44186,2.0,50.0,8.163987,72.338326,0.15795879,-1.0990111597290042,-1.896465500488276,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,10,0.03530855,7.132327,77.57418,7.0,57.0,8.1627035,80.50103,0.15795879,-1.030376514099121,-2.9268499682617204,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
12,11,0.034971282,7.064199,84.63838,15.0,72.0,8.156003,88.657036,0.15795879,1.0918039983520504,-4.018655827636721,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
12,12,0.034263168,6.9211597,91.55954,22.0,94.0,8.107815,96.76485,0.15795879,1.186655088818359,-0.3243868017578108,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
12,13,0.034094073,6.887003,98.44654,1.0,95.0,8.102727,104.86758,0.15795879,-1.215723936340332,-6.421036599121095,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
12,14,0.03417922,6.904203,105.350746,4.0,99.0,8.044528,112.9121,0.15795879,-1.1403250075073244,-7.561355745605468,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,15,0.033919416,6.8517222,112.20247,0.0,99.0,7.9582677,120.87037,0.15795879,-1.1065454887512205,-8.667898957519526,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,16,0.03440836,6.950489,119.152954,1.0,100.0,7.835409,128.70578,0.15795879,-0.8849201644287108,-9.55282602929688,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,17,0.03406323,6.8807726,126.03373,0.0,100.0,7.6444902,136.35027,0.15795879,-0.7637176420043943,-10.316535502929682,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,18,0.034299415,6.9284816,132.9622,1.0,101.0,7.3437824,143.69405,0.15795879,-0.4153008249267582,-10.731846020507817,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,19,0.03374701,6.816896,139.7791,0.0,101.0,6.881172,150.57523,0.15795879,-0.0642761801757814,-10.796125830078124,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
12,20,0.0339921,6.8664045,146.64551,2.0,103.0,6.2803035,156.85553,0.15795879,0.586101021759033,-10.210019785156248,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
12,21,0.033767562,6.821048,153.46655,0.0,103.0,5.5983887,162.45392,0.15795879,1.2226593281250002,-8.987368457031238,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
