Row_Number,Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,SN,decoded_sourceID,BodyGroup_to,BodyGroup_from
154,8,2,0.041031145,7.1804504,21.78352,29.0,29.0,6.6857944,6.6857944,0.0021582933,-0.4946560465148906,-15.097725646514892,182625,MRI_MSR_104,SPINE,SPINE
155,8,3,0.041289795,7.225714,29.009233,9.0,38.0,11.631624,18.31742,0.0021582933,-0.8573382218017578,-10.691813947875977,182625,MRI_FRR_2,SPINE,SPINE
156,8,4,0.04201561,7.3527317,36.361965,9.0,47.0,13.185447,31.502865,0.0021582933,-2.538178439196777,-4.8591001623535135,182625,MRI_FRR_257,SPINE,SPINE
157,8,5,0.042082362,7.3644133,43.72638,4.0,51.0,13.76278,45.265644,0.0021582933,-6.39836688951416,1.5392640734863292,182625,MRI_FRR_264,SPINE,SPINE
158,8,6,0.04211815,7.3706765,51.097057,9.0,60.0,14.293328,59.55897,0.0021582933,-3.664004785217285,8.461914405029297,182625,MRI_FRR_264,SPINE,SPINE
159,8,7,0.042108558,7.3689976,58.466057,0.0,60.0,14.3722315,73.931206,0.0021582933,-7.0032338834594725,-12.397262749511718,182625,MRI_FRR_264,SPINE,SPINE
160,8,8,0.041516166,7.265329,65.731384,10.0,70.0,14.750651,88.681854,0.0021582933,-2.015980359558106,-14.41323824804688,182625,MRI_CCS_11,SPINE,SPINE
161,8,9,0.041466266,7.2565966,72.98798,22.0,92.0,15.670045,104.3519,0.0021582933,8.413448298986816,6.660121806640632,182625,MRI_CCS_11,SPINE,SPINE
162,8,10,0.0414604,7.25557,80.24355,1.0,93.0,14.889869,119.24177,0.0021582933,-7.63429873626709,-13.48531788330078,182625,MRI_CCS_11,SPINE,SPINE
163,8,11,0.041459303,7.2553782,87.49893,14.0,107.0,15.285836,134.5276,0.0021582933,5.458785580212402,-8.026533149414064,182625,MRI_CCS_11,SPINE,SPINE
164,8,12,0.042011175,7.351956,94.85089,2.0,109.0,13.502114,148.02972,0.0021582933,-6.150158295959472,-24.88061412109376,182625,MRI_FRR_257,SPINE,SPINE
165,8,13,0.042021886,7.35383,102.20472,10.0,119.0,14.288539,162.31827,0.0021582933,-1.6423689328002933,-26.52298782226562,182625,MRI_FRR_264,SPINE,SPINE
166,8,14,0.041728523,7.3024917,109.50721,0.0,119.0,11.476944,173.79521,0.0021582933,-4.1744522697265625,-45.30242179199219,182625,MRI_MSR_34,SPINE,SPINE
167,8,15,0.041934848,7.3385983,116.84581,1.0,120.0,9.400362,183.19557,0.0021582933,-2.061763714770508,-60.04138189941406,182625,MRI_FRR_264,SPINE,SPINE
168,8,16,0.041668087,7.2919154,124.137726,11.0,131.0,10.037938,193.2335,0.0021582933,2.7460227179809573,-55.37123124902344,182625,MRI_MPT_1005,SPINE,SPINE
169,8,17,0.041233424,7.2158494,131.35358,17.0,148.0,7.8874216,201.12093,0.0021582933,0.6715722079711917,-36.47450590332031,182625,MRI_FRR_2,SPINE,SPINE
170,8,18,0.04142937,7.2501397,138.60371,7.0,155.0,1.3343124,202.45523,0.0021582933,-5.415547861035156,-31.05894071289063,182625,MRI_CCS_11,SPINE,SPINE
171,8,19,0.04191084,7.334397,145.93811,7.0,162.0,0.0,202.45523,0.0021582933,-6.665603,-24.39334071289062,182625,MRI_FRR_257,SPINE,SPINE
172,8,20,0.04182215,7.3188763,153.25699,2.0,164.0,0.0,202.45523,0.0021582933,3.3188763000000003,-27.712220712890627,182625,MRI_FRR_264,SPINE,SPINE
173,8,21,0.040901132,7.157698,160.41469,1.0,165.0,0.0,202.45523,0.0021582933,5.157698,-32.86992071289063,182625,MRI_FRR_2,SPINE,SPINE
174,8,22,0.041541632,7.269786,167.68448,10.0,175.0,0.0,202.45523,0.0021582933,-7.269786,-20.13971071289064,182625,MRI_FRR_3,SPINE,SPINE
175,8,23,0.041803103,7.315543,175.00002,-175.0,0.0,0.0,202.45523,0.0021582933,7.315542999999991,-27.45521071289062,182625,MRI_EXU_95,SPINE,SPINE
176,9,1,0.04151873,6.5599594,13.154228,-175.0,0.0,0.0,0.0,0.004445787,6.559959399999997,13.154228,182625,MRI_MSR_100,SPINE,SPINE
177,9,2,0.040936984,6.4680433,19.622272,3.0,3.0,6.371074,6.371074,0.004445787,0.096969100323486,13.251197800323483,182625,MRI_MSR_104,SPINE,SPINE
178,9,3,0.041195042,6.5088167,26.131088,8.0,11.0,15.170893,21.541967,0.004445787,-5.679709415454101,4.589120608032225,182625,MRI_FRR_2,SPINE,SPINE
179,9,4,0.04191919,6.623232,32.75432,7.0,18.0,16.67639,38.218357,0.004445787,-9.299621694213869,-5.464037086181641,182625,MRI_FRR_257,SPINE,SPINE
180,9,5,0.04198579,6.633755,39.388073,4.0,22.0,17.140083,55.35844,0.004445787,-10.50632831298828,-15.970367399169923,182625,MRI_FRR_264,SPINE,SPINE
181,9,6,0.04146621,6.551661,45.939735,8.0,30.0,17.457644,72.816086,0.004445787,-8.009304508911132,-26.87635081542969,182625,MRI_CCS_11,SPINE,SPINE
182,9,7,0.04204519,6.6431403,52.582874,8.0,38.0,17.596304,90.41239,0.004445787,-8.239444239819335,-37.82951766259766,182625,MRI_FRR_264,SPINE,SPINE
183,9,8,0.04199121,6.6346116,59.217487,9.0,47.0,17.702847,108.115234,0.004445787,-6.33745812709961,-48.897747375,182625,MRI_FRR_264,SPINE,SPINE
184,9,9,0.04137258,6.5368676,65.75436,1.0,48.0,17.61928,125.73451,0.004445787,-11.082412261450196,-59.98015232910156,182625,MRI_CCS_11,SPINE,SPINE
185,9,10,0.04136656,6.5359163,72.290276,35.0,83.0,18.61415,144.34866,0.004445787,12.07823279362793,-50.63893933007813,182625,MRI_CCS_11,SPINE,SPINE
186,9,11,0.041943602,6.627089,78.917366,22.0,105.0,18.809687,163.15836,0.004445787,12.182597660766602,-32.075721712890626,182625,MRI_FRR_264,SPINE,SPINE
187,9,12,0.041343,6.532194,85.44956,10.0,115.0,18.617903,181.77626,0.004445787,-5.150096755737304,-37.22582037597657,182625,MRI_CCS_11,SPINE,SPINE
188,9,13,0.041886184,6.618017,92.06758,5.0,120.0,17.704203,199.48047,0.004445787,-11.08618565197754,-51.54804875000001,182625,MRI_FRR_257,SPINE,SPINE
189,9,14,0.041632786,6.57798,98.64556,0.0,120.0,14.970083,214.45055,0.004445787,-8.392103236694336,-73.09610626464844,182625,MRI_MSR_34,SPINE,SPINE
190,9,15,0.041838262,6.6104455,105.256004,1.0,121.0,11.436057,225.8866,0.004445787,-4.825611590759277,-89.1426006796875,182625,MRI_FRR_264,SPINE,SPINE
191,9,16,0.04157242,6.568443,111.82445,1.0,122.0,6.464983,232.35158,0.004445787,0.1034600135498049,-100.17602775878906,182625,MRI_MPT_1005,SPINE,SPINE
192,9,17,0.041826684,6.608616,118.43306,1.0,123.0,2.1807973,234.53238,0.004445787,4.427818661514282,-106.96543915039062,182625,MRI_FRR_257,SPINE,SPINE
193,9,18,0.04189295,6.619086,125.05215,1.0,124.0,0.0,234.53238,0.004445787,4.619086,-109.48022915039064,182625,MRI_FRR_264,SPINE,SPINE
194,9,19,0.042172633,6.663276,131.71542,0.0,124.0,0.0,234.53238,0.004445787,6.663276,-102.81695915039064,182625,MRI_FRR_34,SPINE,SPINE
195,9,20,0.04166442,6.5829787,138.2984,6.0,130.0,0.0,234.53238,0.004445787,-5.4170213,-96.23397915039064,182625,MRI_FRR_257,SPINE,SPINE
196,9,21,0.041570313,6.5681095,144.86652,2.0,132.0,0.0,234.53238,0.004445787,2.5681095000000003,-89.66585915039062,182625,MRI_FRR_264,SPINE,SPINE
197,9,22,0.041432764,6.5463767,151.41289,26.0,158.0,0.0,234.53238,0.004445787,-6.5463767,-69.94526915039063,182625,MRI_FRR_3,SPINE,SPINE
198,9,23,0.041690573,6.5871105,158.0,-158.0,0.0,0.0,234.53238,0.004445787,6.587110499999994,-76.53237915039062,182625,MRI_EXU_95,SPINE,SPINE
199,10,1,0.034324497,8.890045,17.826588,-158.0,0.0,0.0,0.0,0.006755805,8.890044999999986,17.826588,182625,MRI_MSR_100,SPINE,SPINE
200,10,2,0.033843555,8.765481,26.592068,5.0,5.0,16.496187,16.496187,0.006755805,-7.730706210083008,10.095880789916992,182625,MRI_MSR_104,ABDOMEN,SPINE
201,10,3,0.0340569,8.820737,35.412804,4.0,9.0,16.973751,33.46994,0.006755805,-8.153014068115235,1.9428638144531265,182625,MRI_FRR_2,ABDOMEN,SPINE
202,10,4,0.034655567,8.975792,44.388596,9.0,18.0,17.173573,50.643513,0.006755805,-8.149364540283203,-6.254916725830078,182625,MRI_FRR_257,ABDOMEN,SPINE
203,10,5,0.034710627,8.990052,53.378647,7.0,25.0,17.244118,67.887634,0.006755805,-8.254065736816406,-14.50898727734375,182625,MRI_FRR_264,ABDOMEN,SPINE
204,10,6,0.034281082,8.8788,62.257446,1.0,26.0,17.247627,85.13526,0.006755805,-8.368827258300781,-22.87781553564453,182625,MRI_CCS_11,ABDOMEN,SPINE
205,10,7,0.03431648,8.887968,71.14542,17.0,43.0,17.42517,102.56043,0.006755805,7.686861101562499,-31.41501243408203,182625,MRI_CCS_11,ABDOMEN,SPINE
206,10,8,0.034738876,8.997369,80.142784,49.0,92.0,17.980389,120.54082,0.006755805,8.983019641357423,-16.683601260742194,182625,MRI_FRR_264,ABDOMEN,SPINE
207,10,9,0.034689296,8.984528,89.12731,1.0,93.0,17.404228,137.94504,0.006755805,-8.41970021044922,-41.07234784179687,182625,MRI_FRR_264,ABDOMEN,SPINE
208,10,10,0.034652594,8.975022,98.10233,0.0,93.0,17.34675,155.2918,0.006755805,-8.371728259399415,-57.18946382324219,182625,MRI_FRR_257,ABDOMEN,SPINE
209,10,11,0.034198236,8.857343,106.95968,1.0,94.0,17.310026,172.60182,0.006755805,-8.452683168823242,-65.64214189941406,182625,MRI_CCS_11,ABDOMEN,SPINE
210,10,12,0.034671463,8.979909,115.93959,1.0,95.0,17.258156,189.85999,0.006755805,-8.278246822753907,-73.9203953515625,182625,MRI_FRR_264,ABDOMEN,SPINE
211,10,13,0.034165528,8.848871,124.78846,41.0,136.0,18.284613,208.14459,0.006755805,9.435741655639646,-60.93305228515625,182625,MRI_CCS_11,ABDOMEN,SPINE
212,10,14,0.03413608,8.841245,133.6297,52.0,188.0,18.599894,226.74449,0.006755805,9.758648569946288,15.625808422851549,182625,MRI_CCS_11,ABDOMEN,SPINE
213,10,15,0.034559242,8.950844,142.58054,2.0,190.0,18.08717,244.83167,0.006755805,-9.136325647216797,-7.412205039062513,182625,MRI_FRR_257,ABDOMEN,SPINE
214,10,16,0.034596156,8.960404,151.54094,6.0,196.0,17.219727,262.0514,0.006755805,-8.2593225625,-21.592331601562503,182625,MRI_FRR_264,ABDOMEN,SPINE
215,10,17,0.03458725,8.958097,160.49904,4.0,200.0,15.753088,277.80447,0.006755805,-6.794990997436523,-38.30351387695313,182625,MRI_FRR_257,ABDOMEN,SPINE
216,10,18,0.034452155,8.923108,169.42215,0.0,200.0,12.821755,290.62622,0.006755805,-3.898647409240724,-60.04837070312499,182625,MRI_MSR_34,ABDOMEN,SPINE
217,10,19,0.034600843,8.961618,178.38377,1.0,201.0,9.548693,300.17493,0.006755805,-0.5870747032470707,-76.5586967578125,182625,MRI_FRR_264,ABDOMEN,SPINE
218,10,20,0.0344537,8.923509,187.30728,0.0,201.0,4.596548,304.77148,0.006755805,4.326960919555663,-90.078764375,182625,MRI_FRR_257,ABDOMEN,SPINE
219,10,21,0.034119155,8.836862,196.14415,2.0,203.0,1.4049315,306.17642,0.006755805,6.241793545257568,-96.32057211914062,182625,MRI_MPT_1005,ABDOMEN,SPINE
220,10,22,0.034325022,8.890181,205.03433,0.0,203.0,0.0,306.17642,0.006755805,8.890181,-101.1420921191406,182625,MRI_FRR_264,ABDOMEN,SPINE
221,10,23,0.034532517,8.943922,213.97826,1.0,204.0,0.0,306.17642,0.006755805,6.943922000000001,-92.19816211914062,182625,MRI_FRR_34,ABDOMEN,SPINE
222,10,24,0.034507874,8.937539,222.9158,5.0,209.0,0.0,306.17642,0.006755805,-1.0624610000000008,-83.26062211914063,182625,MRI_FRR_257,ABDOMEN,SPINE
223,10,25,0.034727473,8.994415,231.91022,17.0,226.0,0.0,306.17642,0.006755805,-8.994415,-74.26620211914062,182625,MRI_FRR_264,ABDOMEN,SPINE
224,10,26,0.034933493,9.047774,240.958,33.0,259.0,0.0,306.17642,0.006755805,-9.047774,-29.134422119140623,182625,MRI_FRR_3,ABDOMEN,SPINE
225,10,27,0.03484004,9.02357,249.98157,0.0,259.0,0.0,306.17642,0.006755805,9.02357,-38.15799211914063,182625,MRI_FRR_257,ABDOMEN,SPINE
226,10,28,0.034820285,9.018454,259.00003,-259.0,0.0,0.0,306.17642,0.006755805,9.01845400000002,-47.17639211914064,182625,MRI_FRR_264,ABDOMEN,SPINE
227,11,1,0.036891326,15.900162,31.883486,-274.0,0.0,14.821693,14.821693,0.008653768,1.0784685795898667,17.061792579589845,182625,MRI_MSR_100,ABDOMEN,SPINE
228,11,2,0.036374424,15.677377,47.560863,51.0,51.0,18.47228,33.293976,0.008653768,2.794903502319336,-14.266887169921873,182625,MRI_MSR_104,ABDOMEN,ABDOMEN
229,11,3,0.03660372,15.776203,63.337067,5.0,56.0,18.461275,51.75525,0.008653768,-2.685072100708007,3.0923160234374976,182625,MRI_FRR_2,ABDOMEN,ABDOMEN
230,11,4,0.037247155,16.053524,79.390594,9.0,65.0,18.496096,70.25134,0.008653768,-2.4425716573486334,9.139251226562491,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
231,11,5,0.03730633,16.07903,95.46962,63.0,128.0,18.736975,88.98832,0.008653768,2.6579447161865204,-6.48130060302735,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
232,11,6,0.036844663,15.88005,111.34967,2.0,130.0,18.52537,107.51369,0.008653768,-2.6453196441650384,-3.8359828662109408,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
233,11,7,0.036882706,15.896446,127.24612,15.0,145.0,18.586084,126.09977,0.008653768,-2.689638365844728,-1.1463504077148483,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
234,11,8,0.037336692,16.092113,143.33823,4.0,149.0,18.534008,144.63377,0.008653768,-2.4418950261230457,1.2955438037109277,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
235,11,9,0.037283406,16.069147,159.40738,7.0,156.0,18.536608,163.17038,0.008653768,-2.4674607423095694,-3.762999638671886,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
236,11,10,0.03725639,16.057505,175.46489,37.0,193.0,18.70254,181.87292,0.008653768,2.6450344439697275,6.408034804687503,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
237,11,11,0.037253257,16.056154,191.52104,1.0,194.0,18.459776,200.3327,0.008653768,-2.403621924682618,-3.853742636718749,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
238,11,12,0.037212998,16.038801,207.55984,0.0,194.0,18.389622,218.72232,0.008653768,-2.350820734619141,-11.162480556640617,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
239,11,13,0.037223693,16.043411,223.60326,139.0,333.0,18.901575,237.6239,0.008653768,2.8581640885009847,14.020641367187494,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
240,11,14,0.0366617,15.801192,239.40445,2.0,335.0,18.64705,256.27097,0.008653768,-2.845858857543945,16.866515576171878,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
241,11,15,0.036642365,15.792859,255.19731,54.0,389.0,18.591925,274.86288,0.008653768,2.7990656673583985,19.665574521484388,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
242,11,16,0.036931384,15.917427,271.11475,1.0,390.0,17.633411,292.4963,0.008653768,-1.7159844074707031,21.38155737304686,182625,MRI_MSR_34,ABDOMEN,ABDOMEN
243,11,17,0.037150294,16.011776,287.12653,0.0,390.0,16.165457,308.66177,0.008653768,-0.1536807718505848,21.535243681640623,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
244,11,18,0.03701149,15.951952,303.0785,4.0,394.0,14.031588,322.69336,0.008653768,1.9203643992919923,19.61485937499998,182625,MRI_MPT_1005,ABDOMEN,ABDOMEN
245,11,19,0.037172273,16.02125,319.09973,2.0,396.0,8.869759,331.5631,0.008653768,7.151491394042967,12.463380351562478,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
246,11,20,0.037311397,16.081213,335.18094,1.0,397.0,3.2640219,334.82712,0.008653768,12.81719112652588,-0.353822080078146,182625,MRI_FRR_34,ABDOMEN,ABDOMEN
247,11,21,0.03685724,15.88547,351.0664,5.0,402.0,0.5982744,335.42538,0.008653768,6.483744409770965,-15.641015478515612,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
248,11,22,0.03686912,15.890591,366.957,5.0,407.0,0.0,335.42538,0.008653768,5.890591000000001,-31.53161547851562,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
249,11,23,0.036902618,15.905028,382.86203,7.0,414.0,0.0,335.42538,0.008653768,1.905028,-47.43664547851563,182625,MRI_FRR_3,ABDOMEN,ABDOMEN
250,11,24,0.037077997,15.980617,398.84265,1.0,415.0,0.0,335.42538,0.008653768,13.980617,-63.41726547851562,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
251,11,25,0.037313983,16.082327,414.925,16.0,431.0,0.0,335.42538,0.008653768,-15.917673,-79.49961547851564,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
252,11,26,0.037297063,16.075033,431.00003,-431.0,0.0,0.0,335.42538,0.008653768,16.07503300000002,95.5746454785156,182625,MRI_MSR_34,ABDOMEN,ABDOMEN
253,12,1,0.049769785,7.9631658,15.967981,-431.0,0.0,0.0,0.0,0.0020238042,7.963165800000013,15.967981,182625,MRI_MSR_100,ABDOMEN,ABDOMEN
254,12,2,0.049072433,7.851589,23.81957,6.0,6.0,1.7961335,1.7961335,0.0020238042,-2.352277481781006,13.615703518218991,182625,MRI_MSR_104,ABDOMEN,ABDOMEN
255,12,3,0.049381778,7.9010844,31.720655,6.0,12.0,8.8685255,10.6646595,0.0020238042,-0.9674411050659176,18.38531450012207,182625,MRI_FRR_2,ABDOMEN,ABDOMEN
256,12,4,0.050249834,8.039973,39.760628,10.0,22.0,12.037413,22.702072,0.0020238042,-0.077385643432617,17.05855585644531,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
257,12,5,0.05032967,8.052748,47.813377,14.0,36.0,13.482816,36.184887,0.0020238042,5.430067742492676,11.628490067626956,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
258,12,6,0.04970683,7.953093,55.76647,18.0,54.0,14.37619,50.561077,0.0020238042,6.423097185546876,-1.67245288208008,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
259,12,7,0.050400876,8.06414,63.830612,37.0,91.0,16.383318,66.9444,0.0020238042,8.319177947387693,3.113784972656248,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
260,12,8,0.05033617,8.053787,71.8844,0.0,91.0,15.01913,81.963524,0.0020238042,-6.965342753112793,10.079123864746094,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
261,12,9,0.0502679,8.042864,79.92726,2.0,93.0,13.769473,95.732994,0.0020238042,-5.726609075866699,10.339745920410152,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
262,12,10,0.050258324,8.041332,87.9686,3.0,96.0,12.397273,108.130264,0.0020238042,-4.355941063659667,-4.0988642822265575,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
263,12,11,0.049562532,7.930005,95.898605,27.0,123.0,15.293013,123.42328,0.0020238042,7.363007619018553,26.678116191406247,182625,MRI_CCS_11,ABDOMEN,ABDOMEN
264,12,12,0.05022122,8.035395,103.934,9.0,132.0,10.173099,133.59637,0.0020238042,-0.2084935641479486,26.469625488281253,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
265,12,13,0.05023344,8.03735,111.971344,4.0,136.0,2.6353235,136.2317,0.0020238042,2.6726735244750977,23.796951288085936,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
266,12,14,0.050261147,8.041783,120.01313,9.0,145.0,0.40792358,136.63963,0.0020238042,-7.633859420783997,16.626503178710934,182625,MRI_FRR_3,ABDOMEN,ABDOMEN
267,12,15,0.04985333,7.9765325,127.98966,1.0,146.0,0.0,136.63963,0.0020238042,5.9765325,8.649973178710937,182625,MRI_MSR_34,ABDOMEN,ABDOMEN
268,12,16,0.049829524,7.972724,135.96239,9.0,155.0,0.0,136.63963,0.0020238042,-7.972724,0.6772431787109383,182625,MRI_MPT_1005,ABDOMEN,ABDOMEN
269,12,17,0.05013673,8.021877,143.98427,1.0,156.0,0.0,136.63963,0.0020238042,6.021877,-7.344636821289072,182625,MRI_FRR_257,ABDOMEN,ABDOMEN
270,12,18,0.050217073,8.034732,152.019,4.0,160.0,0.0,136.63963,0.0020238042,0.0347319999999999,-15.379366821289068,182625,MRI_FRR_264,ABDOMEN,ABDOMEN
271,12,19,0.049881287,7.9810057,160.0,-160.0,0.0,0.0,136.63963,0.0020238042,7.981005699999997,23.360366821289062,182625,MRI_MSR_34,ABDOMEN,ABDOMEN
272,13,1,0.032058354,8.976339,17.999626,-188.0,0.0,0.0,0.0,0.0029603161,8.976338999999996,17.999626,182625,MRI_MSR_100,ABDOMEN,ABDOMEN
273,13,2,0.031609163,8.850566,26.850193,5.0,5.0,11.088439,11.088439,0.0029603161,-2.237872987731933,15.761754012268067,182625,MRI_MSR_104,ARM,ABDOMEN
274,13,3,0.03180842,8.906358,35.75655,5.0,10.0,12.957153,24.045593,0.0029603161,-4.050795320312499,11.710956738281247,182625,MRI_FRR_2,ARM,ABDOMEN
275,13,4,0.032367565,9.062918,44.819466,9.0,19.0,13.630303,37.675896,0.0029603161,-4.567385382873535,7.14357030908203,182625,MRI_FRR_257,ARM,ABDOMEN
276,13,5,0.032418992,9.077318,53.896782,11.0,30.0,13.994132,51.67003,0.0029603161,-1.0714500419311523,2.226753313476564,182625,MRI_FRR_264,ARM,ABDOMEN
277,13,6,0.032017805,8.964985,62.861767,6.0,36.0,14.128221,65.79825,0.0029603161,-5.163235558166504,-2.9364812910156246,182625,MRI_CCS_11,ARM,ABDOMEN
278,13,7,0.032464854,9.090159,71.95193,23.0,59.0,14.533194,80.33144,0.0029603161,5.443034588256836,-8.37951378662109,182625,MRI_FRR_264,ARM,ABDOMEN
279,13,8,0.032004226,8.961184,80.91311,48.0,107.0,15.501088,95.832535,0.0029603161,6.539904142395017,14.91942479003906,182625,MRI_CCS_11,ARM,ABDOMEN
280,13,9,0.032398827,9.0716715,89.98478,1.0,108.0,14.635121,110.46766,0.0029603161,-5.563449845520019,15.547561003417968,182625,MRI_FRR_257,ARM,ABDOMEN
281,13,10,0.03239142,9.069598,99.054375,9.0,117.0,14.826413,125.294075,0.0029603161,-5.756815154602052,9.651549987792976,182625,MRI_FRR_264,ARM,ABDOMEN
282,13,11,0.03238839,9.068748,108.12312,9.0,126.0,14.877341,140.17142,0.0029603161,-5.808593270446778,3.705462763671875,182625,MRI_FRR_264,ARM,ABDOMEN
283,13,12,0.032370344,9.063696,117.18682,8.0,134.0,14.810607,154.98203,0.0029603161,-5.746910956481933,-4.168845146484372,182625,MRI_FRR_264,ARM,ABDOMEN
284,13,13,0.032349635,9.057898,126.24472,19.0,153.0,15.318573,170.3006,0.0029603161,6.260674998046875,9.454681855468747,182625,MRI_FRR_264,ARM,ABDOMEN
285,13,14,0.03229137,9.041584,135.2863,1.0,154.0,13.0231085,183.3237,0.0029603161,-3.98152448236084,-10.609999951171886,182625,MRI_FRR_257,ARM,ABDOMEN
286,13,15,0.032289173,9.040969,144.32727,9.0,163.0,12.806449,196.13014,0.0029603161,-3.765479936462402,-14.45741221191406,182625,MRI_FRR_264,ARM,ABDOMEN
287,13,16,0.03228196,9.038949,153.36623,0.0,163.0,10.982656,207.1128,0.0029603161,-1.943706525207519,-34.47902296875,182625,MRI_FRR_264,ARM,ABDOMEN
288,13,17,0.032274388,9.036829,162.40306,1.0,164.0,10.175373,217.28816,0.0029603161,-1.138544077392579,-51.69122223144532,182625,MRI_FRR_257,ARM,ABDOMEN
289,13,18,0.03232576,9.051212,171.45427,26.0,190.0,13.949645,231.23781,0.0029603161,4.898433042419434,-22.69207822753907,182625,MRI_FRR_264,ARM,ABDOMEN
290,13,19,0.03186705,8.922774,180.37704,22.0,212.0,13.88988,245.12769,0.0029603161,4.967106180358886,-1.5047255468749938,182625,MRI_CCS_11,ARM,ABDOMEN
291,13,20,0.032158542,9.004392,189.38144,4.0,216.0,6.955433,252.08311,0.0029603161,2.048959108154296,-9.464554624023435,182625,MRI_FRR_257,ARM,ABDOMEN
292,13,21,0.03208675,8.984289,198.36572,1.0,217.0,1.9925594,254.07567,0.0029603161,6.991729567016602,-18.441388334960948,182625,MRI_FRR_264,ARM,ABDOMEN
293,13,22,0.031966865,8.950722,207.31644,1.0,218.0,0.0,254.07567,0.0029603161,6.950722000000001,-25.392108334960938,182625,MRI_FRR_257,ARM,ABDOMEN
294,13,23,0.03209524,8.986667,216.3031,12.0,230.0,0.0,254.07567,0.0029603161,-8.986667,-10.378768334960938,182625,MRI_FRR_264,ARM,ABDOMEN
295,13,24,0.03243278,9.081179,225.38428,1.0,231.0,0.0,254.07567,0.0029603161,7.081179000000001,-17.459948334960927,182625,MRI_FRR_34,ARM,ABDOMEN
296,13,25,0.03239016,9.069244,234.45352,5.0,236.0,0.0,254.07567,0.0029603161,-0.9307560000000006,-16.529188334960935,182625,MRI_FRR_257,ARM,ABDOMEN
297,13,26,0.03250252,9.100706,243.55423,5.0,241.0,0.0,254.07567,0.0029603161,-0.8992939999999994,-10.521438334960948,182625,MRI_FRR_264,ARM,ABDOMEN
298,13,27,0.03260034,9.128095,252.68233,20.0,261.0,0.0,254.07567,0.0029603161,-9.128095,1.39333833496093,182625,MRI_FRR_3,ARM,ABDOMEN
299,13,28,0.032375876,9.065246,261.74756,0.0,261.0,0.0,254.07567,0.0029603161,9.065246,-6.176771665039041,182625,MRI_MSR_34,ARM,ABDOMEN
300,13,29,0.032359883,9.060767,270.80832,19.0,280.0,0.0,254.07567,0.0029603161,-9.060767,-16.732651665039043,182625,MRI_MPT_1005,ARM,ABDOMEN
